board,company,title,location,url,source,ats,id,pay,benchmark
cake,Authme 數位身分股份有限公司,Backend Developer ( .NET ) 後端工程師,"台北市, 台灣",https://www.cake.me/companies/authme/jobs/sr-backend-developer-net-senior-backend-engineer,cake,sqlite,sr-backend-developer-net-senior-backend-engineer,Annual Salary TWD 1000000.0~1500000.0,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,BeeInventor 點子建有限公司,Mid-Level Backend Engineer,"台北市, 台灣",https://www.cake.me/companies/beeinventor/jobs/mid-level-backend-engineer,cake,sqlite,mid-level-backend-engineer,Annual Salary TWD 800000~1100000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,BioPro Scientific Co. Ltd.,"Backend Engineer (Python, Cloud & Edge)","新竹市, 台灣, 新竹縣, 台灣, 新竹市, 新竹市, 台灣, 台灣",https://www.cake.me/companies/biopro-scientific-co-ltd/jobs/back-end-engineer-python-ai-hybrid-6ce,cake,sqlite,back-end-engineer-python-ai-hybrid-6ce,Annual Salary TWD 1100000~1400000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,BitoGroup 幣託科技股份有限公司,Senior Frontend Engineer（每月有遠端日）,"松山區, 台北市, 台灣",https://www.cake.me/companies/bitogroup/jobs/senior-frontend-engineer-02ea8a,cake,sqlite,senior-frontend-engineer-02ea8a,Annual Salary TWD 900000~1300000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,CMoney全曜財經資訊股份有限公司,【工程部】人工智慧工程師 AI Engineer,"板橋區, 新北市, 台灣",https://www.cake.me/companies/cmoney/jobs/343299,cake,cake,343299,not stated,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
cake,CMoney全曜財經資訊股份有限公司,【工程部】後端工程師 Backend Engineer,"板橋區, 新北市, 台灣",https://www.cake.me/companies/cmoney/jobs/engineering-department-backend-engineer,cake,sqlite,engineering-department-backend-engineer,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Cake Event,"【 ASML Speed Interview 2026 】裝機工程師 Upgrade, Install & Relocation Engineer（UIR）","台南市, 台灣, 新竹市, 台灣, 高雄市, 台灣, 台中市, 台灣",https://www.cake.me/companies/cake-event/jobs/asml-uir,cake,sqlite,asml-uir,Annual Salary TWD 1400000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Cake Recruitment Consulting,(外商人壽) AI × LLM 應用｜Senior AI Engineer －TL,"台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/foreign-financial-ai-llm-application-senior-ai-engineer-tech-lead-tl,cake,cake,foreign-financial-ai-llm-application-senior-ai-engineer-tech-lead-tl,Annual Salary TWD 1500000~2800000,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
cake,Cake Recruitment Consulting,(穩定軟體業)Hybrid AI/ML Engineer機器學習工程師– Data Intelligence Platform,"內湖區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/stable-software-industry-hybrid-ai-ml-engineer-data-intelligence-platform,cake,cake,stable-software-industry-hybrid-ai-ml-engineer-data-intelligence-platform,Annual Salary TWD 1000000~1300000,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
cake,Cake Recruitment Consulting,Confidential:無人機公司｜Drone IoT Engineer (Potential Lead)｜年薪3M up x Hybrid-Ting,"信義區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/confidential-drone-company-drone-iot-engineer-potential-lead-annual-salary-3mup-x-hybrid-ting,cake,cake,confidential-drone-company-drone-iot-engineer-potential-lead-annual-salary-3mup-x-hybrid-ting,Annual Salary TWD 3000000~3600000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Cake Recruitment Consulting,NVIDIA 投資 AI 新創｜數位孿生 × Physical AI｜(強化學習)Senior Reinforcement Learning Engineer - TL,"新竹市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/nvidia-invests-in-ai-startups-digital-twins-physical-ai-reinforcement-learning-senior-reinfo,cake,cake,nvidia-invests-in-ai-startups-digital-twins-physical-ai-reinforcement-learning-senior-reinfo,Monthly Salary TWD 2000000~3000000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Cake Recruitment Consulting,chatbot 💬 全通路消費者情境整合跨平台🛰️☎️ - AI ML(NLP) Senior Developer - SH,"南港區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/manufacturing-ai-to-digital-twin-new-brand-ai-algorithm-engineer-sh-e8e,cake,cake,manufacturing-ai-to-digital-twin-new-brand-ai-algorithm-engineer-sh-e8e,Annual Salary TWD 1200000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Cake Recruitment Consulting,【全球頂尖軟體巨頭】直屬 CISO 核心團隊 / 跨國全英文環境 / Hybrid 彈性辦公 - AI Scientist（Security related) - TL,"大安區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/global-top-software-giant-directly-under-the-ciso-core-team-multinational-all-english-environme,cake,cake,global-top-software-giant-directly-under-the-ciso-core-team-multinational-all-english-environme,Annual Salary TWD 1500000~2500000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,【外商金融保險企業】AI Engineer,"台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/ai-engineer-foreign-invested-financial-and-insurance-companies,cake,cake,ai-engineer-foreign-invested-financial-and-insurance-companies,not stated,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
cake,Cake Recruitment Consulting,【彈性遠端】知名全球資安軟體 - AI Security Scientist (Python) - AY,"大安區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/elastic-remote-access-ay-a-leading-global-cybersecurity-software-developer-and-ai-security-scient,cake,cake,elastic-remote-access-ay-a-leading-global-cybersecurity-software-developer-and-ai-security-scient,Annual Salary TWD 1500000~2500000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,【本土前三大人壽保險公司】- AI 資料科學家,"台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/top-three-domestic-life-insurance-companies-ai-data-scientist,cake,cake,top-three-domestic-life-insurance-companies-ai-data-scientist,not stated,market: no benchmark for this role family
cake,Cake Recruitment Consulting,【每週2天WFH/近南港捷運】知名醫療AI新創龍頭 - Computer vision 醫療影像 AI/R&D Engineer - TL,"南港區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/work-from-home-2-days-a-week-near-nangang-mrt-leading-medical-ai-startup-computer-vision-medic,cake,cake,work-from-home-2-days-a-week-near-nangang-mrt-leading-medical-ai-startup-computer-vision-medic,Annual Salary TWD 1200000~2000000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Cake Recruitment Consulting,【無人機頂尖團隊 0-1 擴編】資深 AI / 影像辨識專家 Senior Data Scientist (CV / Edge AI),"信義區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/top-team-expanding-from-0-to-1-senior-ai-image-recognition-expert-senior-data-scientist-cv-edge,cake,cake,top-team-expanding-from-0-to-1-senior-ai-image-recognition-expert-senior-data-scientist-cv-edge,Annual Salary TWD 1200000~2000000,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)"
cake,Cake Recruitment Consulting,【知名AI伺服器供應鏈】頂尖跨國集團 - 集團 AI 戰略與技術總監 / AI Lead - TL,"內湖區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/core-decision-making-global-strategy-leading-multinational-corporation-group-ai-strategy-and-tec,cake,cake,core-decision-making-global-strategy-leading-multinational-corporation-group-ai-strategy-and-tec,Annual Salary TWD 2200000~3500000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,【知名量化交易】挑戰千萬級高併發與微秒級低延遲系統 | 資深軟體工程師 Sr. Software Engineer - TL,"信義區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/renowned-quantitative-trading-expert-challenging-a-system-with-tens-of-millions-of-concurrency-and,cake,cake,renowned-quantitative-trading-expert-challenging-a-system-with-tens-of-millions-of-concurrency-and,Annual Salary TWD 1200000~3600000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Cake Recruitment Consulting,"【金融巨頭核心創新團隊】資深 AI 開發資料科學家 / Sr. AI Engineer (LLM, RAG, Agentic AI) - TL","信義區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/core-innovation-team-of-a-financial-giant-senior-ai-development-data-scientist-sr-ai-engineer-ll,cake,cake,core-innovation-team-of-a-financial-giant-senior-ai-development-data-scientist-sr-ai-engineer-ll,Annual Salary TWD 1500000~2000000,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
cake,Cake Recruitment Consulting,台灣知名 Fintech 企業 📈 隸屬 AI 產品研發團隊，須具備工程技術背景 及 英文能力 - Technical Project Manager 技術專案經理 - OW,"新北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/a-well-known-taiwanese-fintech-company-is-seeking-a-technical-project-manager-ow-for-its-ai-prod,cake,cake,a-well-known-taiwanese-fintech-company-is-seeking-a-technical-project-manager-ow-for-its-ai-prod,Annual Salary TWD 1800000~2500000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,台灣知名遊戲商 🎮 遊戲數據分析 X 核心玩法拆解，作為 Project Lead 主導產品專案 - Product Analyst 資深遊戲分析師 - OW,"新北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/a-renowned-taiwanese-game-developer-39-s-competitive-strategy-and-core-gameplay-analysis-presented,cake,cake,a-renowned-taiwanese-game-developer-39-s-competitive-strategy-and-core-gameplay-analysis-presented,Annual Salary TWD 1200000~1500000,"market: ~NT$60,000-90,000/month for analyst roles in Taipei"
cake,Cake Recruitment Consulting,國際貨運供應鏈物流巨頭 🚢 負責跨國資料整合平台(CW1)，熟悉 SQL、EDI/API、ETL，具備貨代物流實務經驗 - System Analyst 系統分析師 - OW,"台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/a-leading-international-freight-forwarding-and-supply-chain-logistics-company-is-headed-by-a-system,cake,cake,a-leading-international-freight-forwarding-and-supply-chain-logistics-company-is-headed-by-a-system,Annual Salary TWD 1300000~1900000,"market: ~NT$60,000-90,000/month for analyst roles in Taipei"
cake,Cake Recruitment Consulting,新技術團隊虛擬貨幣交易平台🏦💹 - Sr. Java Engineer (高併發/高流量經驗) - SH,"大安區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/taiwan-39-s-top-ten-securities-firms-securities-firms-trading-strategy-c-programmer-new-fin-7a1,cake,cake,taiwan-39-s-top-ten-securities-firms-securities-firms-trading-strategy-c-programmer-new-fin-7a1,Monthly Salary TWD 90000~120000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Cake Recruitment Consulting,無人機公司｜Senior Data Scientist – Computer Vision / Edge AI｜年薪2Mup-Ting,"信義區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/drone-company-senior-data-scientist-computer-vision-edge-ai-annual-salary-2m,cake,cake,drone-company-senior-data-scientist-computer-vision-edge-ai-annual-salary-2m,Annual Salary TWD 1500000~2200000,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)"
cake,Cake Recruitment Consulting,知名FINTECH 金融交易- AI資深演算法工程師（挑戰真實海量數據與高商業影響力模型）,"信義區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/renowned-fintech-high-frequency-trading-ai-senior-algorithm-engineer-challenging-real-world-massi,cake,cake,renowned-fintech-high-frequency-trading-ai-senior-algorithm-engineer-challenging-real-world-massi,Annual Salary TWD 1200000~3600000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,知名人壽｜AI開發資料科學家｜高底薪 x 新創氛圍-Ting,"信義區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/renowned-life-insurance-company-ai-development-data-scientist-high-base-salary-x-startup-atmosph,cake,cake,renowned-life-insurance-company-ai-development-data-scientist-high-base-salary-x-startup-atmosph,Annual Salary TWD 1600000~2200000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,知名跨國遊戲集團 🎮 0 到 1 主導跨國產品，須具備 AI 功能設計經驗 & 流利英文能力，對遊戲產業有熱情 - Senior Product Manager 資深產品經理 - OW,"Shanghai, China, 台北市, 台灣, Singapore",https://www.cake.me/companies/cake-recruitment-consulting/jobs/a-renowned-multinational-gaming-group-is-seeking-a-senior-product-manager-ow-to-lead-a-multination,cake,cake,a-renowned-multinational-gaming-group-is-seeking-a-senior-product-manager-ow-to-lead-a-multination,Annual Salary TWD 1200000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,知名金融｜AI /ML Engineer 模型建置與AI應用(資深工程師 to 主管)-TL,"大安區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/well-known-financial-ai-transformation-ai-ml-engineer-model-construction-and-ai-application-seni,cake,cake,well-known-financial-ai-transformation-ai-ml-engineer-model-construction-and-ai-application-seni,Annual Salary TWD 1200000~2200000,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
cake,Cake Recruitment Consulting,知名電腦品牌製造商 - AI Manager to Director - Candice,"台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/candice-senior-software-engineer-java-python-at-a-top-quantitative-trading-firm-a4a,cake,cake,candice-senior-software-engineer-java-python-at-a-top-quantitative-trading-firm-a4a,Annual Salary TWD 1500000~4000000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,矽谷頂尖AI基礎架構新創｜Machine Learning Engineer (PhD ML專精的應屆畢業歡迎/頂尖研究背景) - TL,"內湖區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/silicon-valley-39-s-top-ai-infrastructure-startup-machine-learning-engineer-phd-top-research-bac,cake,cake,silicon-valley-39-s-top-ai-infrastructure-startup-machine-learning-engineer-phd-top-research-bac,Annual Salary TWD 1200000~2500000,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
cake,Cake Recruitment Consulting,紐約前三大租房平台｜Full Stack Engineer(PHP/Python)｜Global Team x 彈性上下班 x 有機會申請美簽-Ting,"信義區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/top-3-rental-platforms-in-new-york-full-stack-engineer-global-team-x-flexible-working-hours-x-op,cake,cake,top-3-rental-platforms-in-new-york-full-stack-engineer-global-team-x-flexible-working-hours-x-op,Annual Salary TWD 1000000~1300000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Cake Recruitment Consulting,美商AI Solution新星｜AI Infrastructure Engineer(PhD)｜博士在學 x 硬底投資 x 外商氛圍-Ting,"內湖區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/rising-star-in-us-ai-solution-ai-engineer-phd-phd-student-x-strong-investment-x-international,cake,cake,rising-star-in-us-ai-solution-ai-engineer-phd-phd-student-x-strong-investment-x-international,Annual Salary TWD 1800000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Cake Recruitment Consulting,菁英團隊量化交易品牌📊🪙 - Sr. Backend Database Administrator - SH,"信義區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/entertainment-mobile-games-puzzle-and-card-games-senior-game-visual-effects-artist-spine-7d4,cake,cake,entertainment-mobile-games-puzzle-and-card-games-senior-game-visual-effects-artist-spine-7d4,Monthly Salary TWD 1800000~3000000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,金融科技 AI 應用｜Machine Learning Engineer（大型數據場景 / AI落地）- TL,"松山區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/fintech-ai-applications-machine-learning-engineer-large-scale-data-scenarios-ai-implementation,cake,cake,fintech-ai-applications-machine-learning-engineer-large-scale-data-scenarios-ai-implementation,Annual Salary TWD 1000000~1500000,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
cake,Cake Recruitment Consulting,零售龍頭數位轉型-Data Engineer(顧客數據平台CDP)-TL,"內湖區, 台北市, 台灣, 信義區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/36d6a7,cake,cake,36d6a7,Annual Salary TWD 1200000.0~2000000.0,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Cake Recruitment Consulting,頂尖量化交易公司 - 資深軟體工程師(Java/ Python) - Candice,"台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/candice-a-senior-software-engineer-at-a-top-quantitative-trading-firm,cake,cake,candice-a-senior-software-engineer-at-a-top-quantitative-trading-firm,Annual Salary TWD 1500000~3500000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,🌤️ 雲端代理專家 - GCP架構師/資深GCP雲端工程師 - AY,"內湖區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/cloud-agent-expert-gcp-architect-senior-gcp-cloud-engineer-ay,cake,cake,cloud-agent-expert-gcp-architect-senior-gcp-cloud-engineer-ay,Annual Salary TWD 1000000~1500000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,🍔 深耕北美大型連鎖餐飲市場 🍔 - AI 影像辨識創新 SaaS - System Team Lead - AY,"內湖區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/deeply-rooted-in-the-north-american-large-scale-restaurant-chain-market-ai-image-recognition-i,cake,cake,deeply-rooted-in-the-north-american-large-scale-restaurant-chain-market-ai-image-recognition-i,Annual Salary TWD 1500000~2500000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,🍔 美國速食 AI 科技領導業者｜Senior Machine Learning Engineer｜Hybrid x 高年薪-Ting,"內湖區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/us-fast-food-ai-technology-leader-senior-machine-learning-engineer-hybrid-x-high-salary,cake,cake,us-fast-food-ai-technology-leader-senior-machine-learning-engineer-hybrid-x-high-salary,Annual Salary TWD 1300000~2200000,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
cake,Cake Recruitment Consulting,🍟外商氛圍！AI影像辨識新創 - (資深) 後端工程師 (Python) - AY,"內湖區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/fd2198,cake,cake,fd2198,Annual Salary TWD 1000000~2000000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,👨‍👩‍👧‍👦「台灣最佳國際品牌」 商業銀行第一品牌 🏦 AI 數據科學家 💳 - SH,"南港區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/8f168c,cake,cake,8f168c,Annual Salary TWD 900000.0~1800000.0,market: no benchmark for this role family
cake,Cake Recruitment Consulting,💡 AI 影像辨識夢幻團隊 - Senior ML Engineer - SH,"內湖區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/korean-entertainment-platform-ai-process-transformation-consultant-one-year-contract-sh-333,cake,cake,korean-entertainment-platform-ai-process-transformation-consultant-one-year-contract-sh-333,Annual Salary TWD 1400000~2000000,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
cake,Cake Recruitment Consulting,💻 知名台灣電腦硬體大廠 (散熱隱形冠軍) - AI 模型工程師 - SH,"龜山區, 桃園市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/digital-twin-engineer-ai-systems-at-a-globally-renowned-computer-hardware-manufacturer-sh-cfb,cake,cake,digital-twin-engineer-ai-systems-at-a-globally-renowned-computer-hardware-manufacturer-sh-cfb,Monthly Salary TWD 70000~110000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,🚀 NVIDIA 投資新創｜打造3D數位孿生AI平台的架構領航者 - Sr Backend(Python)Engineer - TL,"南港區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/nvidia-invests-in-startups-building-a-full-end-architecture-leader-for-3d-digital-twin-ai-platfo,cake,sqlite,nvidia-invests-in-startups-building-a-full-end-architecture-leader-for-3d-digital-twin-ai-platfo,Annual Salary TWD 1500000~2300000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Cake Recruitment Consulting,🚀【美商新創】AI 視覺檢測系統 - Sr. Full Stack Engineer (React/Python) - AY,"信義區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/us-startup-ai-visual-inspection-system-sr-full-stack-engineer-react-python-ay,cake,cake,us-startup-ai-visual-inspection-system-sr-full-stack-engineer-react-python-ay,Annual Salary TWD 1500000~3500000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Cake Recruitment Consulting,🚀升級生成式 AI Chatbot 的關鍵推手 - AI ML NLP 資深工程師 - TL,"台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/the-key-driver-of-upgrading-generative-ai-chatbot-ai-ml-nlp-senior-engineer-tl,cake,cake,the-key-driver-of-upgrading-generative-ai-chatbot-ai-ml-nlp-senior-engineer-tl,Annual Salary TWD 1500000~2000000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,🥇🎯 遊戲知名品牌（遠端機會） 🎪 - Sr. Database Administrator (NoSQL) - SH,"內湖區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/c64e75,cake,cake,c64e75,Monthly Salary TWD 1000000.0~18000000.0,market: no benchmark for this role family
cake,Cake Recruitment Consulting,🦄【日商新創AI MarTech平台】資深後端工程師（Python）- AY,"松山區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/senior-backend-engineer-python-ay-from-a-japanese-ai-martech-startup,cake,cake,senior-backend-engineer-python-ay-from-a-japanese-ai-martech-startup,Annual Salary TWD 800000~1200000,market: no benchmark for this role family
cake,Cake Recruitment Consulting,🧬AI醫療影像領導系統 - Senior Backend Engineer (Python) - AY,"南港區, 台北市, 台灣",https://www.cake.me/companies/cake-recruitment-consulting/jobs/48ca07,cake,cake,48ca07,Annual Salary TWD 1200000.0~1800000.0,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Canner （易開科技）,Sr.Backend Engineer 資深後端工程師,"板橋區, 新北市, 台灣",https://www.cake.me/companies/canner/jobs/sr-backend-engineer-senior-backend-engineer-2367af,cake,sqlite,sr-backend-engineer-senior-backend-engineer-2367af,Annual Salary TWD 1200000~2000000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,CloudMile 萬里雲,(Mid/Senior) GenAI 工程師 GenAI Engineer,"信義區, 台北市, 台灣",https://www.cake.me/companies/mile.cloud/jobs/f88ac7fc-ec49-440a-b362-d17d6a6f465b-mid-senior-genai-engineer-3a2a3d68bb17bcca1593250f1f1d37,cake,cake,f88ac7fc-ec49-440a-b362-d17d6a6f465b-mid-senior-genai-engineer-3a2a3d68bb17bcca1593250f1f1d37,not stated,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
cake,CloudMile 萬里雲,全端工程師 Full Stack Engineer,"信義區, 台北市, 台灣",https://www.cake.me/companies/mile.cloud/jobs/92015479-acb1-4a55-8a9a-ae9e53becbe8-full-stack-engineer-0bead6a129f4b9d3b435dad183aebf,cake,sqlite,92015479-acb1-4a55-8a9a-ae9e53becbe8-full-stack-engineer-0bead6a129f4b9d3b435dad183aebf,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,CloudMile 萬里雲,資料工程師 Data Engineer,"信義區, 台北市, 台灣",https://www.cake.me/companies/mile.cloud/jobs/2b5c2fb1-5ad2-44db-95c5-3b490ca8e23a-data-engineer-4cda9116f7233ebacf11121cece01e,cake,cake,2b5c2fb1-5ad2-44db-95c5-3b490ca8e23a-data-engineer-4cda9116f7233ebacf11121cece01e,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,CloudMile 萬里雲,雲端解決方案架構師 Cloud Solution Architect (Data/AI),"信義區, 台北市, 台灣",https://www.cake.me/companies/mile.cloud/jobs/11ac9c2f-30ca-44da-b61f-627d3eb6e95c-cloud-solution-architect-data-a-d036fb9623d9af4dd194ff2d6c8301,cake,cake,11ac9c2f-30ca-44da-b61f-627d3eb6e95c-cloud-solution-architect-data-a-d036fb9623d9af4dd194ff2d6c8301,not stated,market: no benchmark for this role family
cake,DELTA ELECTRONICS INC. 台達電子工業股份有限公司,系統設計資深工程師_通信基礎設施事業部(中壢+外派),"中壢區, 桃園市, 台灣",https://www.cake.me/companies/delta-electronics/jobs/c446fdc1-6ff5-4420-95f0-f59ac27e98f9-senior-system-design-engineer-c-7002934009b8403461dd30d7fd65be,cake,sqlite,c446fdc1-6ff5-4420-95f0-f59ac27e98f9-senior-system-design-engineer-c-7002934009b8403461dd30d7fd65be,Monthly Salary TWD 0~0,market: no benchmark for this role family
cake,DEVCORE 戴夫寇爾,Penetration Tester 滲透測試工程師,"松山區, 台北市, 台灣",https://www.cake.me/companies/devcore/jobs/penetration-tester,cake,sqlite,penetration-tester,Annual Salary TWD 1100000~1600000,market: no benchmark for this role family
cake,DEVCORE 戴夫寇爾,Senior Developer 紅隊工具開發工程師,"松山區, 台北市, 台灣",https://www.cake.me/companies/devcore/jobs/senior-developer-for-red-team-tool,cake,cake,senior-developer-for-red-team-tool,Annual Salary TWD 1300000~2000000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Dell Technologies,2027 Software Engineering Rotation Program of Client Solutions Group(D11142/D11144/D11145/D11140/D11137),"大安區, 台北市, 台灣",https://www.cake.me/companies/DellTechnologies/jobs/2027-software-engineering-rotation-program-of-client-solutions-group-d11142-d11144-d11145-d11140-d11,cake,sqlite,2027-software-engineering-rotation-program-of-client-solutions-group-d11142-d11144-d11145-d11140-d11,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,Deloitte Taiwan 勤業眾信聯合會計師事務所,【資訊科技服務】.NET軟體工程師,"信義區, 台北市, 台灣",https://www.cake.me/companies/deloitte-taiwan/jobs/24086d7b-05bc-4ba4-acdb-e0b9d357f501-information-technology-services-2152d1502935c9c27c3d54bcd6d687,cake,sqlite,24086d7b-05bc-4ba4-acdb-e0b9d357f501-information-technology-services-2152d1502935c9c27c3d54bcd6d687,Monthly Salary TWD 0~0,market: no benchmark for this role family
cake,Elaiksir_ 潤海股份有限公司,Software Engineer 軟體工程師,"信義區, 台北市, 台灣",https://www.cake.me/companies/elaiksir/jobs/software_engineer,cake,sqlite,software_engineer,Monthly Salary TWD 50000~120000,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,"Elmo Tech Co., Ltd",QA軟體測試工程師,"大安區, 台北市, 台灣",https://www.cake.me/companies/elmo-tech-co-ltd/jobs/qa-software-testing-engineer,cake,sqlite,qa-software-testing-engineer,Monthly Salary TWD 55000~75000,market: no benchmark for this role family
cake,Eunodata,前端開發工程師 Front-End Engineer,"台北市, 台灣",https://www.cake.me/companies/eunodata/jobs/front-end-engineer-525,cake,sqlite,front-end-engineer-525,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
cake,FPT_艾福提資訊有限公司,Junior AI Engineer (Mandarin and English),"台北市, 台灣",https://www.cake.me/companies/5a2/jobs/junior-ai-engineer-mandarin-and-english,cake,sqlite,junior-ai-engineer-mandarin-and-english,Monthly Salary TWD 50000,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
cake,GliaCloud 集雅科技,Business Management Associate (New Grad / AI & BD Focus),"台北市, 台灣",https://www.cake.me/companies/gliacloud/jobs/business-management-associate-new-grad-ai-bd-focus,cake,sqlite,business-management-associate-new-grad-ai-bd-focus,Monthly Salary TWD 45000~55000,market: no benchmark for this role family
